,Trial-ID,Status,Iteration,batch_size,hidden_unit1,hidden_unit2,lr,lstm_hidden,Objective
45,23,COMPLETED,1,1024.0,27.0,35.0,0.005,62.0,5.1614732093696664e-05
46,24,INTERMEDIATE,1,1024.0,35.0,35.0,0.005,44.0,3.0021819464503774e-05
47,24,COMPLETED,1,1024.0,35.0,35.0,0.005,44.0,3.0021819464503774e-05
48,25,INTERMEDIATE,1,512.0,33.0,52.0,0.0005,56.0,6.104521303603241e-05
49,25,COMPLETED,1,512.0,33.0,52.0,0.0005,56.0,6.104521303603241e-05
50,26,INTERMEDIATE,1,1024.0,39.0,62.0,0.005,74.0,2.6373852905180672e-05
51,26,COMPLETED,1,1024.0,39.0,62.0,0.005,74.0,2.6373852905180672e-05
52,27,INTERMEDIATE,1,1024.0,18.0,55.0,0.005,69.0,6.291179597726046e-05
53,27,COMPLETED,1,1024.0,18.0,55.0,0.005,69.0,6.291179597726046e-05
54,28,INTERMEDIATE,1,2048.0,23.0,64.0,0.005,87.0,0.0001008868257181133
55,28,COMPLETED,1,2048.0,23.0,64.0,0.005,87.0,0.0001008868257181133
56,29,INTERMEDIATE,1,1024.0,51.0,62.0,0.0037577007065031304,106.0,5.8415057476017505e-05
57,29,COMPLETED,1,1024.0,51.0,62.0,0.0037577007065031304,106.0,5.8415057476017505e-05
58,30,INTERMEDIATE,1,1024.0,34.0,63.0,0.0005,120.0,0.0001356757023849732
59,30,COMPLETED,1,1024.0,34.0,63.0,0.0005,120.0,0.0001356757023849732
60,31,INTERMEDIATE,1,512.0,17.0,54.0,0.005,116.0,4.029711709917656e-05
61,31,COMPLETED,1,512.0,17.0,54.0,0.005,116.0,4.029711709917656e-05
62,32,INTERMEDIATE,1,512.0,20.0,61.0,0.005,135.0,2.0131830851480153e-05
63,32,COMPLETED,1,512.0,20.0,61.0,0.005,135.0,2.0131830851480153e-05
64,33,INTERMEDIATE,1,512.0,40.0,58.0,0.005,139.0,1.9663979966869765e-05
65,33,COMPLETED,1,512.0,40.0,58.0,0.005,139.0,1.9663979966869765e-05
66,34,INTERMEDIATE,1,1024.0,56.0,59.0,0.005,126.0,8.119174242866983e-05
67,34,COMPLETED,1,1024.0,56.0,59.0,0.005,126.0,8.119174242866983e-05
68,35,INTERMEDIATE,1,1024.0,52.0,41.0,0.005,136.0,5.202570991484611e-05
69,35,COMPLETED,1,1024.0,52.0,41.0,0.005,136.0,5.202570991484611e-05
70,36,INTERMEDIATE,1,512.0,16.0,48.0,0.0005,95.0,8.128204433637464e-05
71,36,COMPLETED,1,512.0,16.0,48.0,0.0005,95.0,8.128204433637464e-05
72,37,INTERMEDIATE,1,1024.0,64.0,32.0,0.0005,124.0,7.909513503944261e-05
73,37,COMPLETED,1,1024.0,64.0,32.0,0.0005,124.0,7.909513503944261e-05
74,38,INTERMEDIATE,1,1024.0,52.0,47.0,0.0031536624120510896,49.0,3.758699760386579e-05
75,38,COMPLETED,1,1024.0,52.0,47.0,0.0031536624120510896,49.0,3.758699760386579e-05
76,39,INTERMEDIATE,1,512.0,57.0,60.0,0.0005,64.0,6.307117809184961e-05
77,39,COMPLETED,1,512.0,57.0,60.0,0.0005,64.0,6.307117809184961e-05
78,40,INTERMEDIATE,1,1024.0,64.0,45.0,0.0005,76.0,9.654668642736819e-05
79,40,COMPLETED,1,1024.0,64.0,45.0,0.0005,76.0,9.654668642736819e-05
80,41,INTERMEDIATE,1,1024.0,62.0,64.0,0.0005,84.0,0.00011259665987808999
81,41,COMPLETED,1,1024.0,62.0,64.0,0.0005,84.0,0.00011259665987808999
82,42,INTERMEDIATE,1,512.0,63.0,34.0,0.005,59.0,6.704309667816253e-05
83,42,COMPLETED,1,512.0,63.0,34.0,0.005,59.0,6.704309667816253e-05
84,43,INTERMEDIATE,1,1024.0,16.0,50.0,0.005,49.0,3.2978216071077e-05
85,43,COMPLETED,1,1024.0,16.0,50.0,0.005,49.0,3.2978216071077e-05
86,44,INTERMEDIATE,1,1024.0,38.0,61.0,0.005,40.0,8.375802624751296e-05
87,44,COMPLETED,1,1024.0,38.0,61.0,0.005,40.0,8.375802624751296e-05
88,45,INTERMEDIATE,1,1024.0,58.0,64.0,0.0027363138928314826,43.0,4.6875944773173365e-05
89,45,COMPLETED,1,1024.0,58.0,64.0,0.0027363138928314826,43.0,4.6875944773173365e-05
90,46,INTERMEDIATE,1,512.0,64.0,54.0,0.0005,98.0,4.034395986405682e-05
91,46,COMPLETED,1,512.0,64.0,54.0,0.0005,98.0,4.034395986405682e-05
92,47,INTERMEDIATE,1,1024.0,64.0,19.0,0.005,107.0,0.00030837598840974267
93,47,COMPLETED,1,1024.0,64.0,19.0,0.005,107.0,0.00030837598840974267
94,48,INTERMEDIATE,1,512.0,61.0,13.0,0.005,127.0,4.4784163189526735e-05
95,48,COMPLETED,1,512.0,61.0,13.0,0.005,127.0,4.4784163189526735e-05
96,49,INTERMEDIATE,1,2048.0,48.0,23.0,0.0005,137.0,0.0007485949895598183
97,49,COMPLETED,1,2048.0,48.0,23.0,0.0005,137.0,0.0007485949895598183
98,50,INTERMEDIATE,1,1024.0,16.0,64.0,0.0005,103.0,8.641467506130723e-05
99,50,COMPLETED,1,1024.0,16.0,64.0,0.0005,103.0,8.641467506130723e-05
100,51,INTERMEDIATE,1,1024.0,64.0,33.0,0.0005,40.0,0.00013014874284336344
101,51,COMPLETED,1,1024.0,64.0,33.0,0.0005,40.0,0.00013014874284336344
102,52,INTERMEDIATE,1,512.0,19.0,64.0,0.0005,40.0,7.1047469346568e-05
103,52,COMPLETED,1,512.0,19.0,64.0,0.0005,40.0,7.1047469346568e-05
104,53,INTERMEDIATE,1,1024.0,52.0,4.0,0.005,95.0,0.04597116483618084
105,53,COMPLETED,1,1024.0,52.0,4.0,0.005,95.0,0.04597116483618084
106,54,INTERMEDIATE,1,1024.0,64.0,36.0,0.005,93.0,4.4422530871222134e-05
107,54,COMPLETED,1,1024.0,64.0,36.0,0.005,93.0,4.4422530871222134e-05
108,55,INTERMEDIATE,1,512.0,16.0,43.0,0.005,140.0,4.6826804193602615e-05
109,55,COMPLETED,1,512.0,16.0,43.0,0.005,140.0,4.6826804193602615e-05
110,56,INTERMEDIATE,1,2048.0,16.0,37.0,0.0005,76.0,0.001148198397824493
111,56,COMPLETED,1,2048.0,16.0,37.0,0.0005,76.0,0.001148198397824493
112,57,INTERMEDIATE,1,512.0,64.0,64.0,0.0005,140.0,6.211964826042871e-05
113,57,COMPLETED,1,512.0,64.0,64.0,0.0005,140.0,6.211964826042871e-05
114,58,INTERMEDIATE,1,1024.0,64.0,0.0,0.0005,140.0,0.0001055661049907767
