,Trial-ID,Status,Iteration,hidden,hidden1_pm,hidden1_stator,hidden2_pm,hidden2_stator,input_rec,lr,output_rec,window,Objective
174,88,INTERMEDIATE,1,38.0,16.0,3.0,10.0,13.0,0.0,0.01,-1.0,20.0,0.053618336616180574
175,88,COMPLETED,1,38.0,16.0,3.0,10.0,13.0,0.0,0.01,-1.0,20.0,0.053618336616180574
176,89,INTERMEDIATE,1,38.0,20.0,4.0,14.0,4.0,1.0,0.01,0.0,30.0,0.008366311248570988
177,89,COMPLETED,1,38.0,20.0,4.0,14.0,4.0,1.0,0.01,0.0,30.0,0.008366311248570988
178,90,INTERMEDIATE,1,40.0,20.0,8.0,4.0,4.0,0.0,0.01,-1.0,11.0,0.03357721459509234
179,90,COMPLETED,1,40.0,20.0,8.0,4.0,4.0,0.0,0.01,-1.0,11.0,0.03357721459509234
180,91,INTERMEDIATE,1,36.0,20.0,6.0,16.0,8.0,0.0,0.01,0.0,29.0,0.008070865844572603
181,91,COMPLETED,1,36.0,20.0,6.0,16.0,8.0,0.0,0.01,0.0,29.0,0.008070865844572603
182,92,INTERMEDIATE,1,40.0,19.0,8.0,7.0,7.0,1.0,0.01,0.0,17.0,0.011492565405721352
183,92,COMPLETED,1,40.0,19.0,8.0,7.0,7.0,1.0,0.01,0.0,17.0,0.011492565405721352
184,93,INTERMEDIATE,1,31.0,17.0,8.0,13.0,17.0,0.0,0.01,0.0,28.0,0.02804483212869979
185,93,COMPLETED,1,31.0,17.0,8.0,13.0,17.0,0.0,0.01,0.0,28.0,0.02804483212869979
186,94,INTERMEDIATE,1,40.0,20.0,4.0,10.0,7.0,1.0,0.01,-1.0,26.0,0.008995490616414154
187,94,COMPLETED,1,40.0,20.0,4.0,10.0,7.0,1.0,0.01,-1.0,26.0,0.008995490616414154
188,95,INTERMEDIATE,1,37.0,18.0,5.0,6.0,8.0,0.0,0.01,-1.0,19.0,0.013322978850247646
189,95,COMPLETED,1,37.0,18.0,5.0,6.0,8.0,0.0,0.01,-1.0,19.0,0.013322978850247646
190,96,INTERMEDIATE,1,37.0,17.0,3.0,12.0,6.0,1.0,0.01,-1.0,20.0,0.013104621084613131
191,96,COMPLETED,1,37.0,17.0,3.0,12.0,6.0,1.0,0.01,-1.0,20.0,0.013104621084613131
192,97,INTERMEDIATE,1,40.0,18.0,5.0,9.0,9.0,1.0,0.01,0.0,21.0,0.02547246596290552
193,97,COMPLETED,1,40.0,18.0,5.0,9.0,9.0,1.0,0.01,0.0,21.0,0.02547246596290552
194,98,INTERMEDIATE,1,37.0,16.0,6.0,15.0,7.0,0.0,0.01,-1.0,30.0,0.016025623684603706
195,98,COMPLETED,1,37.0,16.0,6.0,15.0,7.0,0.0,0.01,-1.0,30.0,0.016025623684603706
196,99,INTERMEDIATE,1,39.0,19.0,9.0,10.0,3.0,0.0,0.01,-1.0,14.0,0.013005383947877213
197,99,COMPLETED,1,39.0,19.0,9.0,10.0,3.0,0.0,0.01,-1.0,14.0,0.013005383947877213
198,100,INTERMEDIATE,1,38.0,18.0,4.0,8.0,9.0,0.0,0.01,-1.0,23.0,0.010650711570865787
199,100,COMPLETED,1,38.0,18.0,4.0,8.0,9.0,0.0,0.01,-1.0,23.0,0.010650711570865787
