,Trial-ID,Status,Iteration,batch_size,filtro1,filtro2,kernel1,kernel2,kernel3,kernel4,lr,neuroni1,neuroni2,stride1,stride3,Objective
75,38,COMPLETED,1,1024.0,416.0,139.0,1.0,2.0,2.0,2.0,0.042058013261254135,30.0,184.0,2.0,2.0,0.029127077944072592
76,39,INTERMEDIATE,1,256.0,423.0,149.0,1.0,1.0,2.0,1.0,0.03698467323832882,18.0,50.0,2.0,1.0,0.004473226217730211
77,39,COMPLETED,1,256.0,423.0,149.0,1.0,1.0,2.0,1.0,0.03698467323832882,18.0,50.0,2.0,1.0,0.004473226217730211
78,40,INTERMEDIATE,1,2048.0,179.0,49.0,2.0,1.0,2.0,1.0,0.04507795431995674,47.0,161.0,1.0,2.0,0.0033111697245785
79,40,COMPLETED,1,2048.0,179.0,49.0,2.0,1.0,2.0,1.0,0.04507795431995674,47.0,161.0,1.0,2.0,0.0033111697245785
80,41,INTERMEDIATE,1,256.0,493.0,125.0,2.0,1.0,2.0,1.0,0.035299442286111864,139.0,123.0,1.0,2.0,0.051393755423680645
81,41,COMPLETED,1,256.0,493.0,125.0,2.0,1.0,2.0,1.0,0.035299442286111864,139.0,123.0,1.0,2.0,0.051393755423680645
82,42,INTERMEDIATE,1,512.0,95.0,288.0,2.0,1.0,2.0,1.0,0.013687498550672876,104.0,81.0,2.0,2.0,0.00043238666076594396
83,42,COMPLETED,1,512.0,95.0,288.0,2.0,1.0,2.0,1.0,0.013687498550672876,104.0,81.0,2.0,2.0,0.00043238666076594396
84,43,INTERMEDIATE,1,512.0,414.0,401.0,1.0,2.0,1.0,2.0,0.024831895745936174,74.0,105.0,2.0,2.0,0.05009676399496504
85,43,COMPLETED,1,512.0,414.0,401.0,1.0,2.0,1.0,2.0,0.024831895745936174,74.0,105.0,2.0,2.0,0.05009676399496504
86,44,INTERMEDIATE,1,256.0,30.0,279.0,1.0,2.0,2.0,1.0,0.026269353177261576,70.0,100.0,1.0,1.0,0.0008041162236595525
87,44,COMPLETED,1,256.0,30.0,279.0,1.0,2.0,2.0,1.0,0.026269353177261576,70.0,100.0,1.0,1.0,0.0008041162236595525
88,45,INTERMEDIATE,1,1024.0,444.0,485.0,1.0,2.0,2.0,2.0,0.03763563197824403,172.0,20.0,1.0,2.0,0.002068565478184749
89,45,COMPLETED,1,1024.0,444.0,485.0,1.0,2.0,2.0,2.0,0.03763563197824403,172.0,20.0,1.0,2.0,0.002068565478184749
