,Trial-ID,Status,Iteration,hidden,hidden1_pm,hidden1_stator,hidden2_pm,hidden2_stator,input_rec,lr,output_rec,window,Objective
119,60,COMPLETED,1,39.0,5.0,5.0,10.0,17.0,0.0,0.01,-1.0,5.0,0.005639053842289624
120,61,INTERMEDIATE,1,40.0,5.0,3.0,3.0,18.0,0.0,0.01,-1.0,5.0,0.004513348391063934
121,61,COMPLETED,1,40.0,5.0,3.0,3.0,18.0,0.0,0.01,-1.0,5.0,0.004513348391063934
122,62,INTERMEDIATE,1,37.0,10.0,4.0,11.0,20.0,0.0,0.01,-1.0,1.0,0.008634180320180235
123,62,COMPLETED,1,37.0,10.0,4.0,11.0,20.0,0.0,0.01,-1.0,1.0,0.008634180320180235
124,63,INTERMEDIATE,1,40.0,5.0,4.0,19.0,16.0,0.0,0.01,-1.0,6.0,0.0025833116238687553
125,63,COMPLETED,1,40.0,5.0,4.0,19.0,16.0,0.0,0.01,-1.0,6.0,0.0025833116238687553
126,64,INTERMEDIATE,1,39.0,8.0,5.0,7.0,15.0,1.0,0.01,-1.0,2.0,0.013708219887856317
127,64,COMPLETED,1,39.0,8.0,5.0,7.0,15.0,1.0,0.01,-1.0,2.0,0.013708219887856317
128,65,INTERMEDIATE,1,38.0,3.0,4.0,10.0,16.0,1.0,0.01,-1.0,1.0,0.017212142682764556
129,65,COMPLETED,1,38.0,3.0,4.0,10.0,16.0,1.0,0.01,-1.0,1.0,0.017212142682764556
130,66,INTERMEDIATE,1,39.0,11.0,4.0,16.0,20.0,1.0,0.01,0.0,2.0,0.007933238143454016
131,66,COMPLETED,1,39.0,11.0,4.0,16.0,20.0,1.0,0.01,0.0,2.0,0.007933238143454016
132,67,INTERMEDIATE,1,39.0,6.0,4.0,7.0,20.0,0.0,0.01,0.0,11.0,0.00715685259947544
133,67,COMPLETED,1,39.0,6.0,4.0,7.0,20.0,0.0,0.01,0.0,11.0,0.00715685259947544
134,68,INTERMEDIATE,1,39.0,3.0,4.0,7.0,20.0,1.0,0.01,-1.0,8.0,0.007754393939673728
135,68,COMPLETED,1,39.0,3.0,4.0,7.0,20.0,1.0,0.01,-1.0,8.0,0.007754393939673728
136,69,INTERMEDIATE,1,38.0,8.0,4.0,7.0,20.0,1.0,0.01,-1.0,3.0,0.017610002851103097
137,69,COMPLETED,1,38.0,8.0,4.0,7.0,20.0,1.0,0.01,-1.0,3.0,0.017610002851103097
138,70,INTERMEDIATE,1,40.0,8.0,5.0,13.0,18.0,0.0,0.01,0.0,12.0,0.04389758771940266
139,70,COMPLETED,1,40.0,8.0,5.0,13.0,18.0,0.0,0.01,0.0,12.0,0.04389758771940266
140,71,INTERMEDIATE,1,35.0,3.0,9.0,13.0,19.0,0.0,0.01,0.0,1.0,0.024052699434686724
141,71,COMPLETED,1,35.0,3.0,9.0,13.0,19.0,0.0,0.01,0.0,1.0,0.024052699434686724
142,72,INTERMEDIATE,1,39.0,3.0,5.0,12.0,20.0,0.0,0.01,0.0,5.0,0.0026333978731389405
143,72,COMPLETED,1,39.0,3.0,5.0,12.0,20.0,0.0,0.01,0.0,5.0,0.0026333978731389405
144,73,INTERMEDIATE,1,34.0,3.0,4.0,12.0,20.0,0.0,0.01,-1.0,1.0,0.042903299719216186
145,73,COMPLETED,1,34.0,3.0,4.0,12.0,20.0,0.0,0.01,-1.0,1.0,0.042903299719216186
146,74,INTERMEDIATE,1,40.0,6.0,3.0,3.0,18.0,1.0,0.01,0.0,10.0,0.002593737282366773
147,74,COMPLETED,1,40.0,6.0,3.0,3.0,18.0,1.0,0.01,0.0,10.0,0.002593737282366773
148,75,INTERMEDIATE,1,39.0,11.0,3.0,6.0,13.0,0.0,0.01,-1.0,1.0,0.010396217237037795
149,75,COMPLETED,1,39.0,11.0,3.0,6.0,13.0,0.0,0.01,-1.0,1.0,0.010396217237037795
150,76,INTERMEDIATE,1,40.0,10.0,5.0,4.0,20.0,0.0,0.01,0.0,11.0,0.007381927249426722
